timestamp,engine_rpm,vehicle_speed,throttle_position,acceleration,engine_load,fuel_injection_rate,coolant_temperature,mass_air_flow
2026-03-22T10:21:59.593828,2405.27,28.14,64.32,-0.05,67.35,10.099,75.0,6.211
2026-03-22T10:22:00.092250,2235.69,25.33,51.86,-0.096,66.69,9.866,75.0,5.547
2026-03-22T10:22:00.593085,1984.83,21.73,40.9,-0.112,65.0,9.357,75.0,4.777
2026-03-22T10:22:01.094092,1686.13,17.82,31.74,-0.107,62.4,8.613,75.0,3.973
2026-03-22T10:22:01.593312,1393.31,14.33,24.73,-0.093,59.31,7.741,75.0,3.24
2026-03-22T10:22:02.091956,1106.22,11.79,14.85,-0.06,55.76,6.8,75.0,2.436
2026-03-22T10:22:02.592091,933.02,9.17,9.85,-0.068,51.72,5.876,75.0,1.978
2026-03-22T10:22:03.092373,857.78,8.56,14.68,0.005,48.31,5.201,75.0,1.979
2026-03-22T10:22:03.592889,825.1,9.63,21.22,0.065,45.73,4.77,75.0,2.106
2026-03-22T10:22:04.092088,810.9,11.86,25.86,0.076,44.02,4.526,75.0,2.213
2026-03-22T10:22:04.592611,883.21,16.14,37.14,0.128,43.53,4.496,75.0,2.667
2026-03-22T10:22:05.092628,1008.13,19.07,37.57,0.073,43.44,4.645,75.0,2.906
2026-03-22T10:22:05.593571,1163.86,22.26,42.37,0.066,43.92,4.947,75.0,3.327
2026-03-22T10:22:06.092933,1274.08,23.73,40.37,0.01,44.35,5.276,75.0,3.47
2026-03-22T10:22:06.597212,1320.94,23.97,42.63,0.034,44.55,5.524,75.0,3.62
2026-03-22T10:22:07.092228,1376.22,24.88,43.15,0.021,45.02,5.752,75.0,3.735
2026-03-22T10:22:07.592058,1478.45,27.35,54.95,0.117,46.03,6.028,75.0,4.258
2026-03-22T10:22:08.091985,1735.44,33.51,70.44,0.183,48.56,6.582,75.0,5.168
2026-03-22T10:22:08.592987,2013.48,38.65,74.5,0.126,51.56,7.33,75.0,5.789
2026-03-22T10:22:09.092878,2194.99,40.75,68.67,0.01,54.15,8.048,75.0,5.953
2026-03-22T10:22:09.592671,2170.35,37.97,51.06,-0.153,55.26,8.438,75.0,5.405
2026-03-22T10:22:10.092309,1938.14,31.7,39.01,-0.173,54.58,8.315,75.0,4.638
2026-03-22T10:22:10.593022,1717.68,27.96,43.56,-0.038,53.65,7.917,75.0,4.368
2026-03-22T10:22:11.092676,1603.36,26.85,41.86,-0.036,53.1,7.536,75.0,4.111
2026-03-22T10:22:11.593363,1463.1,24.11,31.84,-0.105,51.92,7.109,75.0,3.57
2026-03-22T10:22:12.091756,1262.62,20.06,26.03,-0.093,49.95,6.554,75.0,3.039
2026-03-22T10:22:12.592465,1095.11,17.41,23.93,-0.064,47.95,5.98,75.0,2.675
2026-03-22T10:22:13.099120,946.98,14.79,17.64,-0.088,45.77,5.415,75.0,2.226
2026-03-22T10:22:13.590745,863.85,12.58,10.5,-0.087,43.07,4.868,75.0,1.871
2026-03-22T10:22:14.091606,827.73,9.5,7.0,-0.082,40.17,4.419,75.0,1.705
2026-03-22T10:22:14.592642,812.05,7.13,5.36,-0.059,37.37,4.081,75.0,1.63
2026-03-22T10:22:15.093268,805.23,5.6,4.61,-0.04,34.8,3.833,75.0,1.596
2026-03-22T10:22:15.592635,802.27,6.48,13.72,0.094,32.86,3.688,75.0,1.851
2026-03-22T10:22:16.091366,800.99,13.02,29.61,0.223,32.63,3.72,75.0,2.302
2026-03-22T10:22:16.592898,879.69,21.22,34.9,0.213,33.56,3.869,75.0,2.597
2026-03-22T10:22:17.091230,1074.65,27.05,39.06,0.169,34.54,4.18,75.0,3.07
2026-03-22T10:22:17.592858,1405.47,36.57,60.54,0.375,36.81,4.81,75.0,4.285
2026-03-22T10:22:18.092062,1932.81,50.82,75.91,0.366,41.0,5.952,75.0,5.683
2026-03-22T10:22:18.593058,2435.94,62.6,85.27,0.296,45.81,7.359,75.0,6.865
2026-03-22T10:22:19.095989,2809.46,69.94,86.21,0.16,50.47,8.748,75.0,7.571
2026-03-22T10:22:19.592940,3042.36,73.78,87.65,0.107,54.66,9.915,75.0,8.036
2026-03-22T10:22:20.091403,3219.67,77.08,90.14,0.085,58.68,10.874,75.0,8.429
2026-03-22T10:22:20.592593,3335.8,79.0,89.92,0.04,62.33,11.63,75.0,8.634
2026-03-22T10:22:21.091566,3413.82,80.34,91.56,0.043,65.64,12.211,75.0,8.823
2026-03-22T10:22:21.592626,3387.78,78.36,80.75,-0.119,68.07,12.567,75.0,8.467
2026-03-22T10:22:22.092414,3231.36,73.26,71.7,-0.183,69.31,12.579,75.0,7.924
2026-03-22T10:22:22.591862,3013.12,67.4,66.68,-0.154,69.64,12.291,75.0,7.384
2026-03-22T10:22:23.091982,2787.62,61.96,62.25,-0.124,69.35,11.818,75.0,6.847
2026-03-22T10:22:23.591066,2716.04,62.83,50.06,0.152,68.44,11.291,75.0,6.369
2026-03-22T10:22:24.093260,2757.01,65.35,50.19,0.103,66.72,10.937,75.0,6.447
2026-03-22T10:22:24.591094,3068.61,76.16,69.13,0.431,66.47,11.054,75.0,7.554
2026-03-22T10:22:25.092316,3665.16,93.39,80.99,0.418,68.0,11.891,75.0,8.978
2026-03-22T10:22:25.598866,4170.49,104.88,83.82,0.261,69.83,13.072,75.0,9.977
2026-03-22T10:22:26.095707,4372.05,105.94,69.27,-0.187,70.93,14.108,75.0,9.928
2026-03-22T10:22:26.591741,3975.85,89.63,41.59,-0.657,69.57,14.281,75.0,8.417
2026-03-22T10:22:27.091392,3114.46,63.71,23.94,-0.631,65.77,13.253,75.0,6.347
2026-03-22T10:22:27.592740,2532.32,52.54,38.36,0.025,62.43,11.748,75.0,5.7
2026-03-22T10:22:28.091773,2794.53,67.91,68.29,0.579,62.34,11.062,75.0,7.032
2026-03-22T10:22:28.592241,3354.53,85.28,77.05,0.472,63.77,11.423,75.0,8.301
2026-03-22T10:22:29.092120,3902.75,98.78,82.05,0.336,65.78,12.387,75.0,9.44
2026-03-22T10:22:29.594740,4329.78,107.71,84.75,0.229,67.92,13.542,75.0,10.294
2026-03-22T10:22:30.092027,4619.04,112.72,80.04,-0.014,69.95,14.633,75.0,10.685
2026-03-22T10:22:30.594366,4480.17,104.65,65.93,-0.258,70.31,15.159,75.0,10.03
2026-03-22T10:22:31.094565,4474.71,105.8,81.82,0.183,71.18,15.362,75.0,10.473
2026-03-22T10:22:31.594461,4680.61,112.72,87.95,0.218,72.9,15.746,75.0,11.023
2026-03-22T10:22:31.687568,2326.68,42.28,10.08,-0.589,65.13,12.509,75.0,4.518
2026-03-22T10:22:32.094094,4894.49,118.12,89.93,0.163,74.74,16.275,75.0,11.468
2026-03-22T10:22:32.594282,5106.03,123.2,93.39,0.158,76.71,16.873,75.0,11.952
2026-03-22T10:22:33.097197,5305.39,127.74,94.91,0.107,78.76,17.504,75.0,12.358
2026-03-22T10:22:33.596432,5445.74,130.45,96.2,0.088,80.65,18.077,75.0,12.65
2026-03-22T10:22:34.102466,5584.89,133.58,98.16,0.08,82.58,18.609,75.0,12.959
2026-03-22T10:22:34.597395,5608.89,132.59,88.6,-0.179,84.01,19.007,75.0,12.729
2026-03-22T10:22:35.096194,5199.67,118.01,66.1,-0.533,83.34,18.792,75.0,11.342
2026-03-22T10:22:35.596120,4811.42,109.24,78.6,0.017,82.31,18.063,75.0,10.994
2026-03-22T10:22:36.096586,4846.02,114.01,86.96,0.162,82.72,17.649,75.0,11.296
2026-03-22T10:22:36.596156,5046.49,121.13,92.87,0.186,83.76,17.669,75.0,11.829
2026-03-22T10:22:37.095328,5107.54,121.08,79.84,-0.194,84.29,17.84,75.0,11.568
2026-03-22T10:22:37.594967,4806.27,110.39,70.55,-0.243,83.21,17.577,75.0,10.754
2026-03-22T10:22:38.092879,4403.15,98.84,55.62,-0.438,81.4,16.919,75.0,9.595
2026-03-22T10:22:38.592410,3640.56,76.63,29.87,-0.728,77.5,15.588,75.0,7.473
2026-03-22T10:22:57.672831,785.82,0.0,0.0,0.0,19.53,1.002,75.0,1.429
2026-03-22T10:22:57.978531,771.72,0.0,0.0,0.0,18.86,1.538,75.0,1.403
2026-03-22T10:22:58.479282,759.43,0.0,0.0,0.0,17.85,2.057,75.0,1.381
2026-03-22T10:22:58.976697,754.1,0.0,0.0,0.0,16.96,2.311,75.0,1.371
2026-03-22T10:22:59.477811,751.78,0.0,0.0,0.0,16.17,2.43,75.0,1.367
2026-03-22T10:22:59.976606,750.77,0.0,0.0,0.0,15.47,2.479,75.0,1.365
2026-03-22T10:23:00.479254,750.34,0.0,0.0,0.0,14.85,2.493,75.0,1.364
2026-03-22T10:23:00.984104,750.15,0.0,0.0,0.0,14.3,2.49,75.0,1.364
2026-03-22T10:23:01.478996,750.06,0.0,0.0,0.0,13.81,2.48,75.0,1.364
2026-03-22T10:23:01.977934,750.03,0.0,0.0,0.0,13.37,2.466,75.0,1.364
2026-03-22T10:23:02.478445,750.01,0.0,0.0,0.0,12.99,2.451,75.0,1.364
2026-03-22T10:23:02.977750,750.01,0.0,0.0,0.0,12.65,2.437,75.0,1.364
2026-03-22T10:23:03.477086,750.0,0.0,0.0,0.0,12.35,2.424,75.0,1.364
2026-03-22T10:23:03.975136,750.0,0.0,0.0,0.0,12.08,2.412,75.0,1.364
2026-03-22T10:23:04.479055,750.0,0.0,0.0,0.0,11.84,2.401,75.0,1.364
2026-03-22T10:23:04.979537,750.0,0.0,0.0,0.0,11.64,2.392,75.0,1.364
2026-03-22T10:23:05.479930,750.0,0.0,0.0,0.0,11.45,2.383,75.0,1.364
2026-03-22T10:23:12.343769,782.95,0.0,0.0,0.0,19.41,1.107,75.0,1.424
2026-03-22T10:23:12.625415,769.98,0.0,0.0,0.0,18.76,1.607,75.0,1.4
2026-03-22T10:23:13.131572,757.99,0.0,0.0,0.0,17.67,2.124,75.0,1.378
2026-03-22T10:23:13.621709,753.77,0.0,0.0,0.0,16.88,2.328,75.0,1.37
2026-03-22T10:23:14.124465,751.64,0.0,0.0,0.0,16.1,2.437,75.0,1.367
2026-03-22T10:23:14.624555,750.71,0.0,0.0,0.0,15.4,2.481,75.0,1.365
2026-03-22T10:23:15.120831,750.31,0.0,0.0,0.0,14.79,2.493,75.0,1.364
2026-03-22T10:23:15.626691,750.13,0.0,0.0,0.0,14.24,2.489,75.0,1.364
2026-03-22T10:23:16.124996,750.06,0.0,0.0,0.0,13.76,2.478,75.0,1.364
2026-03-22T10:23:16.628620,750.03,0.0,0.0,0.0,13.33,2.464,75.0,1.364
2026-03-22T10:23:17.125598,750.01,0.0,0.0,0.0,12.95,2.45,75.0,1.364
2026-03-22T10:23:17.630504,750.0,0.0,0.0,0.0,12.62,2.436,75.0,1.364
2026-03-22T10:23:18.130367,750.0,0.0,0.0,0.0,12.32,2.423,75.0,1.364
2026-03-22T10:23:18.630140,750.0,0.0,0.0,0.0,12.06,2.411,75.0,1.364
2026-03-22T10:23:19.130708,750.0,0.0,0.0,0.0,11.82,2.4,75.0,1.364
2026-03-22T10:23:19.626186,750.0,0.0,0.0,0.0,11.62,2.391,75.0,1.364
2026-03-22T10:23:20.127638,750.0,0.0,0.0,0.0,11.43,2.382,75.0,1.364
2026-03-22T10:23:20.627975,750.0,0.0,0.0,0.0,11.27,2.375,75.0,1.364
2026-03-22T10:23:21.129319,750.0,0.0,0.0,0.0,11.12,2.368,75.0,1.364
2026-03-22T10:23:21.629579,750.0,0.0,0.0,0.0,11.0,2.362,75.0,1.364
2026-03-22T10:23:22.129469,750.0,0.0,0.0,0.0,10.88,2.356,75.0,1.364
2026-03-22T10:23:22.625919,750.0,0.0,0.0,0.0,10.78,2.352,75.0,1.364
2026-03-22T10:23:23.127145,750.0,0.0,0.0,0.0,10.69,2.348,75.0,1.364
2026-03-22T10:23:23.626950,750.0,0.0,0.0,0.0,10.61,2.344,75.0,1.364
2026-03-22T10:23:24.130976,750.0,0.0,0.0,0.0,10.55,2.341,75.0,1.364
2026-03-22T10:23:24.628649,750.0,0.0,0.0,0.0,10.48,2.338,75.0,1.364
2026-03-22T10:23:25.132072,750.0,0.0,0.0,0.0,10.43,2.335,75.0,1.364
2026-03-22T10:23:25.627342,750.0,0.0,0.0,0.0,10.38,2.333,75.0,1.364
2026-03-22T10:23:26.126376,750.0,0.0,0.0,0.0,10.34,2.331,75.0,1.364
2026-03-22T10:23:26.625497,750.0,0.0,0.0,0.0,10.3,2.329,75.0,1.364
2026-03-22T10:23:27.126559,750.0,0.0,0.0,0.0,10.26,2.327,75.0,1.364
2026-03-22T10:23:27.625786,750.0,0.0,0.0,0.0,10.23,2.326,75.0,1.364
2026-03-22T10:23:28.126829,750.0,0.0,0.0,0.0,10.21,2.325,75.0,1.364
2026-03-22T10:23:28.631378,750.0,0.0,0.0,0.0,10.18,2.324,75.0,1.364
2026-03-22T10:23:29.127147,750.0,0.0,0.0,0.0,10.16,2.323,75.0,1.364
2026-03-22T10:23:29.626374,750.0,0.0,0.0,0.0,10.14,2.322,75.0,1.364
2026-03-22T10:23:30.127640,750.0,0.0,0.0,0.0,10.13,2.321,75.0,1.364
2026-03-22T10:23:30.626652,750.0,0.0,0.0,0.0,10.11,2.32,75.0,1.364
2026-03-22T10:23:31.126419,750.0,0.0,0.0,0.0,10.1,2.32,75.0,1.364
2026-03-22T10:23:31.627042,750.0,0.0,0.0,0.0,10.09,2.319,75.0,1.364
2026-03-22T10:23:31.683085,2326.68,42.28,10.08,-0.589,65.13,12.509,75.0,4.518
2026-03-22T10:23:32.127702,750.0,0.0,0.0,0.0,10.08,2.319,75.0,1.364
2026-03-22T10:23:32.626423,750.0,0.0,0.0,0.0,10.07,2.318,75.0,1.364
2026-03-22T10:23:33.127005,750.0,0.0,0.0,0.0,10.06,2.318,75.0,1.364
2026-03-22T10:23:33.626792,750.0,0.0,0.0,0.0,10.05,2.318,75.0,1.364
2026-03-22T10:23:34.126225,750.0,0.0,0.0,0.0,10.05,2.317,75.0,1.364
2026-03-22T10:23:34.629057,750.0,0.0,0.0,0.0,10.04,2.317,75.0,1.364
2026-03-22T10:23:35.127426,750.0,0.0,0.0,0.0,10.04,2.317,75.0,1.364
2026-03-22T10:23:35.627771,750.0,0.0,0.0,0.0,10.03,2.317,75.0,1.364
2026-03-22T10:23:36.126302,750.0,0.0,0.0,0.0,10.03,2.316,75.0,1.364
2026-03-22T10:23:36.626588,750.0,0.0,0.0,0.0,10.03,2.316,75.0,1.364
2026-03-22T10:23:37.126880,750.0,0.0,0.0,0.0,10.02,2.316,75.0,1.364
2026-03-22T10:23:37.629541,750.0,0.0,0.0,0.0,10.02,2.316,75.0,1.364
2026-03-22T10:23:38.127527,750.0,0.0,0.0,0.0,10.02,2.316,75.0,1.364
2026-03-22T10:23:38.627418,750.0,0.0,0.0,0.0,10.02,2.316,75.0,1.364
2026-03-22T10:23:39.129752,750.0,0.0,0.0,0.0,10.01,2.316,75.0,1.364
2026-03-22T10:23:39.626110,750.0,0.0,0.0,0.0,10.01,2.316,75.0,1.364
2026-03-22T10:23:40.126210,750.0,0.0,0.0,0.0,10.01,2.316,75.0,1.364
2026-03-22T10:23:40.626452,750.0,0.0,0.0,0.0,10.01,2.315,75.0,1.364
2026-03-22T10:23:41.126518,750.0,0.0,0.0,0.0,10.01,2.315,75.0,1.364
2026-03-22T10:23:41.627319,750.0,0.0,0.0,0.0,10.01,2.315,75.0,1.364
2026-03-22T10:23:42.127214,750.0,0.0,0.0,0.0,10.01,2.315,75.0,1.364
2026-03-22T10:23:42.626435,750.0,0.0,0.0,0.0,10.01,2.315,75.0,1.364
2026-03-22T10:23:43.126636,750.0,0.0,0.0,0.0,10.01,2.315,75.0,1.364
2026-03-22T10:23:43.627050,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:44.127504,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:44.627078,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:45.127150,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:45.626756,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:46.126308,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:46.629543,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:47.127089,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:47.626750,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:48.126652,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:48.626475,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:49.126896,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:49.626287,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:50.127294,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:50.625180,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:51.127354,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:51.626420,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:52.125669,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:52.626618,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:53.126001,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:53.626671,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:54.126553,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:54.624150,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:55.127016,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:55.627460,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:56.126989,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:56.626818,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:57.126470,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:57.627469,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:58.127003,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:58.625058,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:59.127686,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:23:59.625218,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:00.127228,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:00.630455,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:01.129217,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:01.626539,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:02.125973,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:02.626035,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:03.128017,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:03.627218,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:04.126066,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:04.626194,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:05.126591,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:05.627516,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:06.126170,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:06.627348,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:07.127451,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:07.626367,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:08.125848,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:08.627285,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:09.127861,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:09.625781,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:10.128007,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:10.624317,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:11.124953,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:11.627099,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:12.124494,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:12.623792,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:13.125397,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:13.626543,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:14.124566,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:14.626062,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:15.123813,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:15.625869,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:16.126614,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:16.623731,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:17.125263,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:17.625791,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:18.127838,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:18.625282,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:19.127694,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:19.627225,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:20.127043,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:20.625355,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:21.125064,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:21.626491,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:22.126019,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:22.625018,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:23.126047,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:23.626215,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:24.125733,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:24.625260,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:25.126907,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:25.624915,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:26.126745,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:26.627479,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:27.125432,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:27.625880,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:28.124741,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:28.624167,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:29.127525,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:29.625373,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:30.125801,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:30.626128,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:31.125479,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:31.627502,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:31.681567,2326.68,42.28,10.08,-0.589,65.13,12.509,75.0,4.518
2026-03-22T10:24:32.125688,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:32.627360,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:33.124212,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:33.626404,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:34.125294,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:34.624448,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:35.127410,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:35.625975,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:36.125995,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:36.625210,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:37.126473,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:37.627115,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:38.125490,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:38.626409,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:39.126309,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:39.626703,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:40.124600,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:40.625663,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:41.124664,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:41.626927,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:42.127036,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:42.624792,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:43.126946,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:43.624987,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:44.125575,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:44.625649,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:45.125529,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:45.626928,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:46.124602,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
